None
None
None
None
Duration: 288.736000061
         257822 function calls (255869 primitive calls) in 289.182 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 threading.py:299(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:372(notify)
        1    0.000    0.000    0.000    0.000 threading.py:399(notifyAll)
        1    0.000    0.000    0.000    0.000 threading.py:422(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:514(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:541(Event)
        1    0.000    0.000    0.000    0.000 threading.py:551(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:56(_Verbose)
        1    0.000    0.000    0.000    0.000 threading.py:560(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:575(set)
        5    0.000    0.000    0.000    0.000 threading.py:58(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:63(_note)
        1    0.000    0.000    0.000    0.000 threading.py:640(Thread)
        1    0.000    0.000    0.000    0.000 threading.py:656(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:789(_set_ident)
        1    0.000    0.000    0.001    0.001 thresholding.py:1(<module>)
        2    0.022    0.011  266.362  133.181 thresholding.py:11(threshold_adaptive)
        1    0.000    0.000    0.000    0.000 ticker.py:1015(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1035(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1108(Base)
        1    0.000    0.000    0.000    0.000 ticker.py:1148(MultipleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1206(MaxNLocator)
        1    0.001    0.001    0.006    0.006 ticker.py:123(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:135(_DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:1378(LogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1503(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:157(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:1656(AutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1661(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1725(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:178(Formatter)
        1    0.000    0.000    0.000    0.000 ticker.py:223(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:243(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:251(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:275(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:287(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:299(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:342(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:601(LogFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:690(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:725(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:773(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:860(Locator)
        1    0.000    0.000    0.000    0.000 ticker.py:952(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:974(FixedLocator)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tkagg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tnc.py:33(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:146(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:148(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:179(Untokenizer)
        1    0.000    0.000    0.012    0.012 tokenize.py:23(<module>)
       19    0.000    0.000    0.000    0.000 tokenize.py:45(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:46(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:47(maybe)
        1    0.000    0.000    0.000    0.000 transforms.py:1037(TransformedBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1081(Transform)
        1    0.000    0.000    0.000    0.000 transforms.py:1440(TransformWrapper)
        1    0.000    0.000    0.000    0.000 transforms.py:1538(AffineBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1597(Affine2DBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1686(Affine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:1878(IdentityTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:1924(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2040(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2124(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2250(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2336(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2379(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 transforms.py:2418(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:243(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2442(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2478(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 transforms.py:2507(TransformedPath)
        1    0.001    0.001    0.002    0.002 transforms.py:30(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:53(TransformNode)
        1    0.000    0.000    0.000    0.000 transforms.py:761(Bbox)
        1    0.000    0.000    0.000    0.000 transforms.py:81(__init__)
        1    0.000    0.000    0.000    0.000 triangulate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulate.py:19(DuplicatePointWarning)
        1    0.000    0.000    0.000    0.000 triangulate.py:24(Triangulation)
        1    0.001    0.001    0.002    0.002 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:7(Triangulation)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:8(TriContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trifinder.py:24(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 trifinder.py:6(TriFinder)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1023(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1091(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1100(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1184(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1242(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:14(TriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:236(LinearTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:292(CubicTriInterpolator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:3(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:605(_ReducedHCT_Element)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:10(TriRefiner)
        1    0.000    0.000    0.000    0.000 trirefine.py:3(<module>)
        1    0.000    0.000    0.000    0.000 trirefine.py:46(UniformTriRefiner)
        1    0.000    0.000    0.000    0.000 tritools.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tritools.py:9(TriAnalyzer)
        1    0.000    0.000    0.000    0.000 twodim_base.py:190(eye)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
       18    0.000    0.000    0.000    0.000 type_check.py:107(real)
        2    0.000    0.000    0.000    0.000 type_check.py:237(iscomplexobj)
        1    0.000    0.000    0.032    0.032 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:169(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:208(tzfile)
        6    0.000    0.000    0.000    0.000 tz.py:29(tzname_in_python2)
        1    0.000    0.000    0.000    0.000 tz.py:45(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:493(tzrange)
        1    0.000    0.000    0.000    0.000 tz.py:573(tzstr)
        1    0.000    0.000    0.001    0.001 tz.py:6(<module>)
        1    0.000    0.000    0.000    0.000 tz.py:648(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:658(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:69(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:721(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:99(tzlocal)
        1    0.000    0.000    0.000    0.000 tzwin.py:2(<module>)
        1    0.000    0.000    0.000    0.000 uft.py:24(<module>)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 unique.py:1(<module>)
        1    0.000    0.000    0.000    0.000 units.py:113(Registry)
        1    0.000    0.000    0.000    0.000 units.py:117(__init__)
        1    0.000    0.000    0.000    0.000 units.py:44(<module>)
        1    0.000    0.000    0.000    0.000 units.py:50(AxisInfo)
        1    0.000    0.000    0.000    0.000 units.py:71(ConversionInterface)
        1    0.001    0.001    0.001    0.001 unwrap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 urllib.py:1003(addinfourl)
        1    0.000    0.000    0.000    0.000 urllib.py:110(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 urllib.py:116(URLopener)
      485    0.000    0.000    0.000    0.000 urllib.py:1206(<genexpr>)
        1    0.002    0.002    0.008    0.008 urllib.py:23(<module>)
        1    0.000    0.000    0.000    0.000 urllib.py:610(FancyURLopener)
        1    0.000    0.000    0.000    0.000 urllib.py:854(ftpwrapper)
        1    0.000    0.000    0.000    0.000 urllib.py:949(addbase)
        1    0.000    0.000    0.000    0.000 urllib.py:978(addclosehook)
        1    0.000    0.000    0.000    0.000 urllib.py:993(addinfo)
        1    0.000    0.000    0.000    0.000 urlparse.py:121(SplitResult)
        1    0.000    0.000    0.000    0.000 urlparse.py:129(ParseResult)
        1    0.000    0.000    0.002    0.002 urlparse.py:29(<module>)
      485    0.000    0.000    0.000    0.000 urlparse.py:332(<genexpr>)
        1    0.000    0.000    0.000    0.000 urlparse.py:73(ResultMixin)
        1    0.000    0.000    0.001    0.001 util.py:1(<module>)
        3    0.001    0.000    0.019    0.006 utils.py:1(<module>)
      198    0.001    0.000    0.002    0.000 utils.py:112(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:14(skimage_deprecation)
        1    0.000    0.000    0.000    0.000 utils.py:1481(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1513(WarningManager)
        1    0.000    0.000    0.000    0.000 utils.py:1701(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:22(deprecated)
        4    0.000    0.000    0.000    0.000 utils.py:36(__init__)
        1    0.002    0.002    0.010    0.010 utils.py:4(<module>)
        4    0.000    0.000    0.000    0.000 utils.py:40(__call__)
      198    0.000    0.000    0.000    0.000 utils.py:47(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:52(_Deprecate)
      198    0.000    0.000    0.000    0.000 utils.py:63(__init__)
      198    0.001    0.000    0.001    0.000 utils.py:68(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:969(SafeEval)
        1    0.000    0.000    0.000    0.000 version.py:2(<module>)
        1    0.000    0.000    0.000    0.000 version.py:228(LooseVersion)
        4    0.000    0.000    0.000    0.000 version.py:263(__init__)
        4    0.000    0.000    0.000    0.000 version.py:268(parse)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
       44    0.000    0.000    0.000    0.000 version.py:273(<lambda>)
        2    0.000    0.000    0.000    0.000 version.py:292(__cmp__)
        2    0.000    0.000    0.000    0.000 version.py:3(<module>)
        1    0.000    0.000    0.000    0.000 version.py:32(Version)
        1    0.000    0.000    0.000    0.000 version.py:63(StrictVersion)
        1    0.000    0.000    0.000    0.000 warnings.py:14(warnpy3k)
        1    0.000    0.000    0.000    0.000 warnings.py:318(__init__)
        1    0.000    0.000    0.000    0.000 warnings.py:339(__enter__)
        1    0.000    0.000    0.000    0.000 warnings.py:355(__exit__)
        4    0.000    0.000    0.001    0.000 warnings.py:45(filterwarnings)
        2    0.000    0.000    0.000    0.000 warnings.py:74(simplefilter)
        1    0.001    0.001    0.160    0.160 watershed.py:25(<module>)
        1    0.000    0.000    0.000    0.000 waveforms.py:7(<module>)
        1    0.000    0.000    0.000    0.000 wavelets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 weakref.py:282(__init__)
        3    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.002    0.002    0.011    0.011 widgets.py:10(<module>)
        1    0.000    0.000    0.000    0.000 widgets.py:1013(SpanSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:108(Button)
        1    0.000    0.000    0.000    0.000 widgets.py:1210(RectangleSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:1492(LassoSelector)
        1    0.000    0.000    0.000    0.000 widgets.py:1588(Lasso)
        1    0.000    0.000    0.000    0.000 widgets.py:21(LockDraw)
        1    0.000    0.000    0.000    0.000 widgets.py:229(Slider)
        1    0.000    0.000    0.000    0.000 widgets.py:411(CheckButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:543(RadioButtons)
        1    0.000    0.000    0.000    0.000 widgets.py:59(Widget)
        1    0.000    0.000    0.000    0.000 widgets.py:669(SubplotTool)
        1    0.000    0.000    0.000    0.000 widgets.py:67(AxesWidget)
        1    0.000    0.000    0.000    0.000 widgets.py:818(Cursor)
        1    0.000    0.000    0.000    0.000 widgets.py:909(MultiCursor)
        1    0.000    0.000    0.000    0.000 windowing.py:22(FocusManager)
        1    0.000    0.000    0.000    0.000 windowing.py:8(<module>)
        1    0.000    0.000    0.000    0.000 windows.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zeros.py:20(RootResults)
  291/290    0.002    0.000    0.010    0.000 {__import__}
        1    0.000    0.000    0.000    0.000 {_codecs.mbcs_decode}
        2    0.000    0.000    0.000    0.000 {_csv.register_dialect}
        1    0.000    0.000    0.000    0.000 {_ctypes.LoadLibrary}
        2    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       50    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
       74    0.000    0.000    0.000    0.000 {_sre.compile}
      126    0.000    0.000    0.000    0.000 {_sre.getlower}
       18    0.000    0.000    0.000    0.000 {_struct.calcsize}
      592    0.001    0.000    0.001    0.000 {abs}
      130    0.000    0.000    0.000    0.000 {all}
       19    0.000    0.000    0.000    0.000 {any}
        2    0.000    0.000    0.000    0.000 {binascii.hexlify}
     2596    0.001    0.000    0.001    0.000 {built-in method __new__ of type object at 0x000000001E29D620}
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
        1    0.013    0.013    0.013    0.013 {cPickle.load}
     1666    0.000    0.000    0.000    0.000 {callable}
     1737    0.000    0.000    0.000    0.000 {chr}
        2    0.000    0.000    0.000    0.000 {cmp}
       11    0.001    0.000    0.001    0.000 {compile}
        2    0.513    0.256    0.513    0.256 {cv2.HoughLinesP}
       18    1.645    0.091    1.645    0.091 {cv2.getGaborKernel}
        2    0.037    0.019    0.037    0.019 {cv2.imread}
        2    0.000    0.000    0.000    0.000 {delattr}
       39    0.002    0.000    0.002    0.000 {dir}
       17    0.000    0.000    0.000    0.000 {eval}
        5    0.000    0.000    0.000    0.000 {filter}
        2    0.001    0.001    0.001    0.001 {function seed at 0x0000000003D60DD8}
     4782    0.001    0.000    0.001    0.000 {getattr}
      491    0.000    0.000    0.000    0.000 {globals}
      788    0.000    0.000    0.000    0.000 {hasattr}
       65    0.000    0.000    0.000    0.000 {id}
        1    0.001    0.001    0.001    0.001 {imp.find_module}
     8249    0.002    0.000    0.002    0.000 {isinstance}
  224/182    0.000    0.000    0.000    0.000 {issubclass}
       84    0.000    0.000    0.000    0.000 {iter}
36864/36558    0.002    0.000    0.002    0.000 {len}
        5    0.000    0.000    0.000    0.000 {locals}
       26    0.000    0.000    0.011    0.000 {map}
        1    0.000    0.000    0.000    0.000 {math.exp}
        2    0.000    0.000    0.000    0.000 {math.log10}
        4    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 {math.sqrt}
      509    0.000    0.000    0.000    0.000 {max}
       55    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       65    0.000    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
       27    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
       25    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        6    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
      298    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       26    0.000    0.000    0.000    0.000 {method 'all' of 'numpy.ndarray' objects}
     2024    0.001    0.000    0.006    0.000 {method 'any' of 'numpy.ndarray' objects}
    69884    0.005    0.000    0.005    0.000 {method 'append' of 'list' objects}
       59    0.367    0.006    0.367    0.006 {method 'astype' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
      128    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'encode' of 'unicode' objects}
      203    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
      504    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
     6410    0.011    0.000    0.011    0.000 {method 'expandtabs' of 'str' objects}
      160    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      141    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       14    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
      292    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
     1172    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       12    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
      478    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
       12    0.000    0.000    0.000    0.000 {method 'groupdict' of '_sre.SRE_Match' objects}
       13    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        7    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      368    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
       55    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
      339    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
       73    0.000    0.000    0.000    0.000 {method 'iteritems' of 'dict' objects}
       44    0.000    0.000    0.000    0.000 {method 'iterkeys' of 'dict' objects}
6843/6834    0.004    0.000    0.004    0.000 {method 'join' of 'str' objects}
       32    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      174    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
       81    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       74    0.000    0.000    0.000    0.000 {method 'lower' of 'unicode' objects}
    14380    0.002    0.000    0.002    0.000 {method 'lstrip' of 'str' objects}
      353    0.000    0.000    0.000    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
        2    0.000    0.000    0.143    0.071 {method 'mean' of 'numpy.ndarray' objects}
      407    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        8    0.065    0.008    0.065    0.008 {method 'nonzero' of 'numpy.ndarray' objects}
       23    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       76    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       18    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
       26    0.126    0.005    0.126    0.005 {method 'ravel' of 'numpy.ndarray' objects}
     2080    0.174    0.000    0.174    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        5    0.000    0.000    0.000    0.000 {method 'release' of 'thread.lock' objects}
       95    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       28    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
      998    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
        8    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       38    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
      409    0.002    0.000    0.002    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
      155    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       16    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       19    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        4    0.000    0.000    0.000    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
      531    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
     6419    0.009    0.000    0.009    0.000 {method 'splitlines' of 'str' objects}
      170    0.000    0.000    0.000    0.000 {method 'start' of '_sre.SRE_Match' objects}
     8951    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
     1101    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
      144    0.002    0.000    0.002    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
        2    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.ndarray' objects}
       76    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
       74    0.784    0.011    0.784    0.011 {method 'take' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 {method 'title' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
      112    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      368    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      151    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 {method 'write' of 'file' objects}
    12549    0.365    0.000    0.365    0.000 {min}
        6    0.000    0.000    0.000    0.000 {nt._getfullpathname}
       17    0.000    0.000    0.000    0.000 {nt._isdir}
        3    0.000    0.000    0.000    0.000 {nt.access}
        3    0.000    0.000    0.000    0.000 {nt.fdopen}
        1    0.000    0.000    0.000    0.000 {nt.getcwd}
        3    0.000    0.000    0.000    0.000 {nt.getpid}
        3    0.000    0.000    0.000    0.000 {nt.listdir}
        3    0.001    0.000    0.001    0.000 {nt.open}
      109    0.001    0.000    0.001    0.000 {nt.putenv}
       14    0.000    0.000    0.000    0.000 {nt.stat}
        2    0.003    0.002    0.003    0.002 {nt.urandom}
        2    0.000    0.000    0.000    0.000 {numpy.core._dotblas.dot}
       86    0.001    0.000    0.001    0.000 {numpy.core.multiarray.arange}
     2511    0.003    0.000    0.003    0.000 {numpy.core.multiarray.array}
       44    0.000    0.000    0.000    0.000 {numpy.core.multiarray.concatenate}
       12    0.008    0.001    0.008    0.001 {numpy.core.multiarray.copyto}
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.empty_like}
       44    0.000    0.000    0.000    0.000 {numpy.core.multiarray.empty}
        8    0.000    0.000    0.000    0.000 {numpy.core.multiarray.promote_types}
       10    0.000    0.000    0.000    0.000 {numpy.core.multiarray.result_type}
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_string_function}
        1    0.000    0.000    0.000    0.000 {numpy.core.multiarray.set_typeDict}
        2    0.000    0.000    0.000    0.000 {numpy.core.multiarray.where}
       20    0.000    0.000    0.000    0.000 {numpy.core.multiarray.zeros}
       14    0.000    0.000    0.000    0.000 {numpy.core.umath.geterrobj}
        7    0.000    0.000    0.000    0.000 {numpy.core.umath.seterrobj}
       36    5.933    0.165    5.933    0.165 {numpy.fft.fftpack_lite.cfftb}
       40    6.401    0.160    6.401    0.160 {numpy.fft.fftpack_lite.cfftf}
        2    0.000    0.000    0.000    0.000 {numpy.fft.fftpack_lite.cffti}
      277    0.000    0.000    0.000    0.000 {numpy.lib._compiled_base.add_docstring}
        2    0.000    0.000    0.000    0.000 {open}
     1178    0.000    0.000    0.000    0.000 {ord}
     1164    0.001    0.000    0.001    0.000 {range}
       73    0.000    0.000    0.000    0.000 {repr}
        2  266.340  133.170  266.340  133.170 {scipy.ndimage._nd_image.rank_filter}
      668    0.000    0.000    0.000    0.000 {setattr}
        2    2.366    1.183    2.367    1.183 {skimage.morphology.cmorph._erode}
        8    0.000    0.000    0.000    0.000 {sorted}
       93    0.000    0.000    0.000    0.000 {sys._getframe}
        7    0.000    0.000    0.000    0.000 {thread.allocate_lock}
        2    0.000    0.000    0.000    0.000 {thread.get_ident}
        1    0.000    0.000    0.000    0.000 {time.localtime}
        2    0.000    0.000    0.000    0.000 {time.time}
      105    0.000    0.000    0.000    0.000 {unichr}
       11    0.000    0.000    0.000    0.000 {vars}
      192    0.000    0.000    0.000    0.000 {zip}


